           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
           -1.048            3.668           -4.454      -0.14616224     0.0075063305       0.68807417     -0.016365137       -0.1630768       0.19200844
           -0.524            3.668           -4.454     -0.078186736     0.0042004432       0.72101992     -0.014103781      -0.18373214       0.20105365
                0            3.668           -4.454   -0.00080069888    1.8653034e-05       0.73285413     -0.013409954      -0.19104601       0.20447046
            0.524            3.668           -4.454      0.076607376    -0.0041578147       0.72108698     -0.014044674      -0.18377018       0.20100453
            1.048            3.668           -4.454       0.14460336    -0.0074538169       0.68827361      -0.01618392      -0.16320826       0.19206963
            1.572            3.668           -4.454       0.19050463    -0.0091595808       0.64122367     -0.020226566      -0.13083835       0.18271363
            2.096            3.668           -4.454       0.22590074     -0.010196035       0.59161448     -0.025116663     -0.095119052        0.1749931
             2.62            3.668           -4.454       0.24016525     -0.012500701       0.54318285     -0.029368661     -0.058332607       0.17275722
            3.144            3.668           -4.454        0.2463053     -0.015292959       0.49520385      -0.03337533     -0.021135852       0.17263006
            3.668            3.668           -4.454       0.23532911      -0.02188234       0.44741923     -0.034801636     0.0032480378       0.17351003
            4.192            3.668           -4.454       0.22171636     -0.028999671       0.39925781     -0.035331834      0.024797665       0.17358962
            4.716            3.668           -4.454       0.19967517     -0.037634779        0.3486782     -0.031509399      0.034718703       0.16825907
             5.24            3.668           -4.454       0.17551461     -0.045332927       0.30699787     -0.027600765      0.042441975       0.16330251
            5.764            3.668           -4.454       0.14737861     -0.051273625       0.28200999      -0.02353044      0.046042878       0.15904742
           -5.764            4.192           -4.454      -0.13498424      0.044658985       0.27258468     -0.026138728      0.074674241       0.16295749
            -5.24            4.192           -4.454      -0.15799183      0.040119134       0.29397744     -0.029893531      0.071605526        0.1671136
           -4.716            4.192           -4.454      -0.17629352      0.033702213       0.32906097     -0.033540711      0.065094352       0.17245446
           -4.192            4.192           -4.454       -0.1920864      0.026284568       0.37144348      -0.03713052      0.056747898       0.17842695
           -3.668            4.192           -4.454      -0.19965902       0.01980743       0.41024816     -0.037011035      0.039291292       0.17891741
           -3.144            4.192           -4.454      -0.20485631      0.013766932       0.44838509     -0.036175881      0.019672891       0.17856006
            -2.62            4.192           -4.454      -0.19599712      0.011551626       0.48532689     -0.033787053    -0.0091948602       0.17872894
           -2.096            4.192           -4.454      -0.18108252     0.0096610682       0.52248472     -0.031388301      -0.03702205       0.18083456
           -1.572            4.192           -4.454      -0.15041789     0.0086151734       0.56020445     -0.028963743     -0.062142797        0.1879776
           -1.048            4.192           -4.454      -0.11260967     0.0069452096       0.59593958     -0.027386319     -0.083815344       0.19606492
           -0.524            4.192           -4.454     -0.059796799     0.0038620043       0.62080353     -0.026917199     -0.096097313       0.20348997
                0            4.192           -4.454   -0.00072856213    1.5525495e-05       0.62970984     -0.026803995      -0.10029034       0.20622286
            0.524            4.192           -4.454      0.058351412    -0.0038152938       0.62084717     -0.026819998     -0.096129835       0.20346323
            1.048            4.192           -4.454       0.11117646    -0.0069050463       0.59605706       -0.0271855     -0.084003896       0.19607516
            1.572            4.192           -4.454       0.14906603    -0.0085562654       0.56040657     -0.028938886     -0.062418655       0.18787202
            2.096            4.192           -4.454         0.179805     -0.009596115        0.5227114     -0.031385057     -0.037345916       0.18073517
             2.62            4.192           -4.454       0.19481805     -0.011500923       0.48557848     -0.033805754    -0.0095943063       0.17862853
            3.144            4.192           -4.454       0.20378494     -0.013738285       0.44866166     -0.036216654      0.019187266       0.17845587
            3.668            4.192           -4.454       0.19870821     -0.019808628       0.41048929     -0.037059776      0.038691919       0.17881252
            4.192            4.192           -4.454       0.19125926     -0.026319167       0.37164092      -0.03718308      0.056039963       0.17832084
            4.716            4.192           -4.454       0.17560348     -0.033788595       0.32919112     -0.033577912      0.064322554       0.17234257
             5.24            4.192           -4.454       0.15743452     -0.040266708       0.29405099     -0.029916568      0.070789218       0.16699629
            5.764            4.192           -4.454        0.1345515     -0.044885408       0.27262163     -0.026149841      0.073849738       0.16283539
           -5.764            4.716           -4.454       -0.1314144      0.041877721       0.25839818     -0.027596237      0.098894909       0.16169102
            -5.24            4.716           -4.454      -0.14967228      0.037915763       0.27491999     -0.030783005      0.095404521       0.16569808
           -4.716            4.716           -4.454       -0.1630878      0.032285679        0.3017824     -0.033874974      0.088318974       0.17139997
           -4.192            4.716           -4.454      -0.17392172      0.025766261       0.33415774     -0.036916412      0.079316735       0.17800543
           -3.668            4.716           -4.454      -0.17686498      0.019551462       0.36308575     -0.037017267      0.062931821       0.17948836
           -3.144            4.716           -4.454      -0.17769039      0.013640976       0.39138189     -0.036617152      0.044839654        0.1800586
            -2.62            4.716           -4.454      -0.16720423      0.011159698       0.41868073     -0.035877943       0.01985202        0.1795003
           -2.096            4.716           -4.454      -0.15202123     0.0090162233       0.44632277      -0.03538416    -0.0038433038       0.18040912
           -1.572            4.716           -4.454      -0.12462185     0.0077513633        0.4748576     -0.035528738     -0.024177367       0.18513392
           -1.048            4.716           -4.454     -0.092027418     0.0060393112       0.50204831     -0.036107186     -0.041023448       0.19074038
           -0.524            4.716           -4.454     -0.048557833     0.0033090049       0.52108026     -0.037624344     -0.049673844       0.19594228
                0            4.716           -4.454   -0.00062835915    9.5162804e-06       0.52798313     -0.038144544      -0.05247689       0.19786212
            0.524            4.716           -4.454      0.047308382    -0.0032790056       0.52114326     -0.037554711     -0.049711756       0.19591728
            1.048            4.716           -4.454      0.090784468    -0.0060189744       0.50219065      -0.03624225     -0.041199122       0.19066173
            1.572            4.716           -4.454       0.12344089    -0.0077076871       0.47505125     -0.035483938     -0.024441049       0.18506506
            2.096            4.716           -4.454        0.1508927     -0.008967001       0.44655445     -0.035391882    -0.0041539669       0.18034375
             2.62            4.716           -4.454       0.16615251     -0.011122614       0.41894254     -0.035916511       0.01946268       0.17943358
            3.144            4.716           -4.454       0.17672484     -0.013622829       0.39167079      -0.03667824       0.04435946       0.17998868
            3.668            4.716           -4.454       0.17599931     -0.019560805        0.3633444     -0.037085932      0.062345199       0.17941508
            4.192            4.716           -4.454       0.17315815     -0.025805222       0.33437738     -0.036988802      0.078628607       0.17792915
            4.716            4.716           -4.454       0.16243364     -0.032363474       0.30193549     -0.033934165      0.087566838       0.17132314
             5.24            4.716           -4.454       0.14912173     -0.038041212        0.2750161     -0.030828875      0.094604924       0.16562156
            5.764            4.716           -4.454       0.13095653     -0.042067382       0.25845528     -0.027628569      0.098078892       0.16161646
           -5.764             5.24           -4.454      -0.12925053       0.03991406       0.24158581     -0.027369358       0.11864671       0.16006963
            -5.24             5.24           -4.454      -0.14350666      0.036314581       0.25304374       -0.0298697       0.11476517       0.16390084
           -4.716             5.24           -4.454      -0.15295479      0.031262457       0.27148753     -0.032260224       0.10708592       0.16978623
           -4.192             5.24           -4.454      -0.15983966      0.025435876       0.29365569       -0.0345922      0.097381979        0.1767668
           -3.668             5.24           -4.454       -0.1591505      0.019449553       0.31288034     -0.034854177      0.081611261        0.1790553
           -3.144             5.24           -4.454       -0.1565576      0.013661831       0.33159626     -0.034843575      0.064487226       0.18039569
            -2.62             5.24           -4.454      -0.14484334      0.010892085       0.34987482     -0.035670985      0.042364314       0.17919472
           -2.096             5.24           -4.454      -0.12948975     0.0084824841        0.3686676     -0.036991879      0.021725053       0.17902552
           -1.572             5.24           -4.454      -0.10467036     0.0070096101       0.38879785     -0.039596312     0.0049447399       0.18153998
           -1.048             5.24           -4.454     -0.076143846      0.005250087       0.40813977     -0.042400472    -0.0083033843       0.18492286
           -0.524             5.24           -4.454     -0.039891269     0.0028222157       0.42195854     -0.045766857     -0.014287624        0.1882493
                0             5.24           -4.454   -0.00054540433    3.3123256e-06       0.42701459     -0.046942163     -0.016059788       0.18948573
            0.524             5.24           -4.454      0.038807441    -0.0028120247       0.42202672     -0.045738328      -0.01432471       0.18822655
            1.048             5.24           -4.454      0.075062081    -0.0052470434       0.40832865     -0.042729679    -0.0084574521       0.18477418
            1.572             5.24           -4.454       0.10363547    -0.0069811884       0.38895851     -0.039561033     0.0047064885       0.18150319
            2.096             5.24           -4.454       0.12848805    -0.0084518408       0.36889103     -0.037015758      0.021428661       0.17898576
             2.62             5.24           -4.454        0.1439009     -0.010871474       0.35013601     -0.035729036      0.041984811       0.17915206
            3.144             5.24           -4.454       0.15568444     -0.013655962       0.33188558     -0.034926187      0.064015031       0.18035017
            3.668             5.24           -4.454       0.15836135     -0.019468214       0.31314486     -0.034943875       0.08104109       0.17900498
            4.192             5.24           -4.454       0.15913564     -0.025480144        0.2938863     -0.034684688      0.096718282        0.1767129
            4.716             5.24           -4.454       0.15233606     -0.031334475       0.27165267     -0.032336969        0.1063585       0.16973725
             5.24             5.24           -4.454       0.14296624     -0.036422286       0.25315219     -0.029929638       0.11398796       0.16385788
            5.764             5.24           -4.454       0.12877533     -0.040072329        0.2416541     -0.027410492       0.11784586       0.16003485
           -5.764            5.764           -4.454      -0.12972386      0.039483987       0.21984798     -0.023983043       0.13001621       0.15778247
            -5.24            5.764           -4.454      -0.14138113      0.035842944       0.22588004     -0.025574893       0.12580077       0.16138756
           -4.716            5.764           -4.454      -0.14858532      0.030976988       0.23553476     -0.026989665       0.11749156       0.16712356
           -4.192            5.764           -4.454      -0.15341544      0.025457989        0.2471208     -0.028310036        0.1069998        0.1739956
           -3.668            5.764           -4.454      -0.15096384      0.019636616       0.25696701     -0.028622046      0.090985127       0.17673905
           -3.144            5.764           -4.454      -0.14674129      0.013958058       0.26659137     -0.028915552      0.073782399       0.17855425
            -2.62            5.764           -4.454        -0.134547      0.010857646       0.27701771     -0.031153912      0.052619614       0.17686914
           -2.096            5.764           -4.454      -0.11920624     0.0081571443       0.28821135      -0.03412012      0.033018522       0.17584473
           -1.572            5.764           -4.454     -0.095681563     0.0064967992       0.30140075     -0.038979445      0.017479345       0.17653877
           -1.048            5.764           -4.454      -0.06907364     0.0046797092       0.31419837     -0.044140324     0.0055248444       0.17818065
           -0.524            5.764           -4.454     -0.036049798     0.0024596169       0.32396474     -0.049098853    0.00039591518       0.18028383
                0            5.764           -4.454   -0.00049480225   -3.2569269e-06       0.32746792     -0.050969992    -0.0010189411       0.18107994
            0.524            5.764           -4.454      0.035074737    -0.0024750442       0.32401165     -0.049136836     0.0003713193       0.18026428
            1.048            5.764           -4.454        0.0680985    -0.0046892092       0.31447467     -0.044397801      0.005408762       0.17799725
            1.572            5.764           -4.454      0.094746135    -0.0064836754       0.30148229     -0.039008934      0.017291378       0.17652531
            2.096            5.764           -4.454       0.11828986    -0.0081504248        0.2884016     -0.034169912       0.03273841       0.17581485
             2.62            5.764           -4.454       0.13367996     -0.010858866       0.27725783     -0.031230729      0.052249458       0.17683253
            3.144            5.764           -4.454       0.14593525     -0.013967808       0.26685876     -0.029021978      0.073323011       0.17851461
            3.668            5.764           -4.454       0.15023494     -0.019666798       0.25721553      -0.02873487      0.090438366       0.17669548
            4.192            5.764           -4.454       0.15276343     -0.025509331       0.24734126      -0.02842311       0.10636922       0.17395006
            4.716            5.764           -4.454       0.14800118     -0.031048499       0.23569161     -0.027075648       0.11679831       0.16708884
             5.24            5.764           -4.454       0.14085726     -0.035941098       0.22598182     -0.025632454       0.12505658       0.16136457
            5.764            5.764           -4.454       0.12924597     -0.039620932       0.21991068      -0.02400969       0.12924303        0.1577729
           -5.764           -5.764            -3.93      -0.12808044      0.042652037     -0.049410574      0.065269135      -0.15674457       0.15722525
            -5.24           -5.764            -3.93      -0.13897555      0.040231958     -0.056439608       0.07256981      -0.16716717        0.1580964
           -4.716           -5.764            -3.93      -0.14499718      0.035915431     -0.071660697      0.084106714      -0.17966029       0.15612149
           -4.192           -5.764            -3.93      -0.14842063      0.030587852     -0.091249213      0.097902089      -0.19325729       0.15262927
           -3.668           -5.764            -3.93      -0.14577529      0.025126306      -0.11869957       0.10935991      -0.19918859       0.14552449
           -3.144           -5.764            -3.93      -0.14156313      0.019794578      -0.14746232       0.12003417      -0.20398834       0.13818714
            -2.62           -5.764            -3.93      -0.12948576      0.016499804      -0.17676897       0.12525769      -0.21024913       0.13558193
           -2.096           -5.764            -3.93      -0.11458608      0.013517448      -0.20387229       0.12864943      -0.21816909       0.13596489
           -1.572           -5.764            -3.93     -0.092345648      0.011347676      -0.22524485       0.12727679      -0.23040453       0.14411998
           -1.048           -5.764            -3.93     -0.066964611     0.0086401738      -0.24308044       0.12453374      -0.24364188       0.15577808
           -0.524           -5.764            -3.93     -0.035084751     0.0046422305      -0.25354397       0.12090859      -0.25506541       0.16827874
                0           -5.764            -3.93   -0.00045716143   -4.0335442e-05      -0.25707796       0.11942182      -0.25952294       0.17329757
            0.524           -5.764            -3.93      0.034147207    -0.0046910844      -0.25356814       0.12090193      -0.25517929        0.1682947
            1.048           -5.764            -3.93      0.066065811    -0.0086872093      -0.24357021       0.12451375       -0.2439747       0.15550804
            1.572           -5.764            -3.93      0.091457747     -0.011371199      -0.22540836       0.12729718      -0.23053961       0.14402255
            2.096           -5.764            -3.93       0.11373609     -0.013546173      -0.20406516       0.12871701      -0.21845731       0.13588081
             2.62           -5.764            -3.93       0.12867881     -0.016536802       -0.1769803       0.12535286      -0.21065763       0.13550341
            3.144           -5.764            -3.93       0.14080121     -0.019841028      -0.14768793       0.12014942      -0.20450447       0.13811119
            3.668           -5.764            -3.93       0.14508656     -0.025191572      -0.11890323       0.10947919      -0.19980584       0.14544262
            4.192           -5.764            -3.93       0.14780425     -0.030671796     -0.091421887      0.098020293      -0.19397196       0.15254225
            4.716           -5.764            -3.93       0.14443481     -0.036012933     -0.071763113      0.084199682       -0.1804527       0.15603787
             5.24           -5.764            -3.93       0.13846982      -0.04035284     -0.056481086      0.072638199      -0.16801956       0.15801924
            5.764           -5.764            -3.93       0.12763627     -0.042814735     -0.049408555      0.065314144      -0.15762363       0.15716034
           -5.764            -5.24            -3.93      -0.14327671      0.051650047     -0.049787018      0.054940492      -0.15695432       0.15790093
            -5.24            -5.24            -3.93      -0.15656485       0.04774471     -0.056176342      0.060340509      -0.16977021       0.16020308
           -4.716            -5.24            -3.93      -0.16439646      0.041995242     -0.070981443        0.0690981       -0.1851183       0.15979534
           -4.192            -5.24            -3.93      -0.16931908        0.0352626     -0.090273246      0.079645723      -0.20181641       0.15794286
           -3.668            -5.24            -3.93      -0.16731012      0.028740443      -0.11978692      0.088550135      -0.20968866       0.15059038
           -3.144            -5.24            -3.93       -0.1634983      0.022431623      -0.15114044      0.096841797      -0.21631868       0.14267193
            -2.62            -5.24            -3.93      -0.15052402      0.018533509      -0.18499592       0.10046904      -0.22544566       0.13910851
           -2.096            -5.24            -3.93      -0.13409862      0.014995784      -0.21652707       0.10255045      -0.23645745       0.13894814
           -1.572            -5.24            -3.93      -0.10869688       0.01239542      -0.24201275       0.10061121       -0.2523717       0.14763907
           -1.048            -5.24            -3.93     -0.079320595     0.0092946505      -0.26378849      0.097356394       -0.2689203       0.16019721
           -0.524            -5.24            -3.93     -0.041663948     0.0049606883      -0.27590767      0.093849979      -0.28324592       0.17423387
                0            -5.24            -3.93   -0.00052525254   -3.5493307e-05      -0.28012908      0.092317499      -0.28864199       0.17980896
            0.524            -5.24            -3.93      0.040606707    -0.0050111171      -0.27594966      0.093796618      -0.28335175       0.17423087
            1.048            -5.24            -3.93      0.078297377    -0.0093278503      -0.26377535      0.097420588      -0.26952374       0.16008423
            1.572            -5.24            -3.93       0.10769378     -0.012411418      -0.24216928       0.10058925      -0.25258124       0.14753325
            2.096            -5.24            -3.93       0.13314566      -0.01500826      -0.21671641       0.10259978       -0.2367897       0.13884984
             2.62            -5.24            -3.93       0.14962217     -0.018551216       -0.1852082       0.10055017      -0.22589418       0.13902338
            3.144            -5.24            -3.93       0.16264793     -0.022457927       -0.1513719      0.096939534      -0.21688105       0.14260218
            3.668            -5.24            -3.93       0.16654715     -0.028788906      -0.11999185      0.088653594      -0.21035574       0.15052168
            4.192            -5.24            -3.93       0.16864431     -0.035333976      -0.09044221      0.079751238      -0.20258239       0.15787402
            4.716            -5.24            -3.93       0.16379835     -0.042087935     -0.071077093      0.069187962      -0.18595138       0.15972546
             5.24            -5.24            -3.93       0.15604377     -0.047868311     -0.056209102      0.060415249      -0.17065395       0.16013554
            5.764            -5.24            -3.93       0.14283346     -0.051822521     -0.049776413      0.055001117      -0.15785784       0.15784203
           -5.764           -4.716            -3.93      -0.16900919      0.063673183     -0.045673192      0.045480825      -0.15281805       0.15791401
            -5.24           -4.716            -3.93      -0.18735906      0.057706922     -0.050793082      0.048890736       -0.1681959       0.16152549
           -4.716           -4.716            -3.93      -0.19928373        0.0499417     -0.064504735      0.054790333      -0.18700309       0.16196959
           -4.192           -4.716            -3.93      -0.20778298      0.041217383     -0.082796924      0.062017262      -0.20763858       0.16072507
           -3.668           -4.716            -3.93      -0.20793188      0.033188552      -0.11445859      0.068650812      -0.22016606       0.15241073
           -3.144           -4.716            -3.93      -0.20585443      0.025495091       -0.1486728      0.074921064      -0.23181649       0.14336321
            -2.62           -4.716            -3.93      -0.19200683      0.020798169      -0.18812466      0.077597275      -0.24931234       0.13983721
           -2.096           -4.716            -3.93       -0.1733259      0.016569175      -0.22531104      0.078943528      -0.26902568       0.14016931
           -1.572           -4.716            -3.93       -0.1420736      0.013557247      -0.25660503      0.076830596       -0.2945067        0.1505363
           -1.048           -4.716            -3.93      -0.10492187      0.010062101      -0.28384241      0.073611394      -0.31992245       0.16494195
           -0.524           -4.716            -3.93     -0.055387475     0.0053556552      -0.29929867      0.070069209      -0.34081149       0.18097295
                0           -4.716            -3.93   -0.00063801999   -2.8830287e-05      -0.30471954      0.068570748       -0.3484574       0.18722667
            0.524           -4.716            -3.93       0.05412025    -0.0054022772      -0.29934174      0.070040517      -0.34090275       0.18094443
            1.048           -4.716            -3.93        0.1036889     -0.010086066      -0.28371119      0.073575474      -0.32071969       0.16499721
            1.572           -4.716            -3.93       0.14088064     -0.013569745       -0.2567378      0.076819912      -0.29479069       0.15042983
            2.096           -4.716            -3.93       0.17220256     -0.016574545      -0.22547702      0.078991823      -0.26942408        0.1400487
             2.62           -4.716            -3.93       0.19095717     -0.020804398      -0.18831351      0.077672362      -0.24982771       0.13973238
            3.144           -4.716            -3.93       0.20488007     -0.025505252      -0.14888056      0.075010568      -0.23244978       0.14328569
            3.668           -4.716            -3.93       0.20706753     -0.033222493       -0.1146403       0.06874539      -0.22090429       0.15234151
            4.192           -4.716            -3.93       0.20703082     -0.041277844     -0.082943723      0.062113699      -0.20847385       0.16066107
            4.716           -4.716            -3.93       0.19864111     -0.050036479     -0.064582489      0.054873038      -0.18789259       0.16190055
             5.24           -4.716            -3.93       0.18682414     -0.057844277     -0.050811328       0.04896187      -0.16912524       0.16145451
            5.764           -4.716            -3.93       0.16857862     -0.063868605     -0.045649804      0.045544449      -0.15376018       0.15784688
           -5.764           -4.192            -3.93      -0.19958384      0.077086613     -0.039495744      0.036420509      -0.14668448       0.15762259
            -5.24           -4.192            -3.93      -0.22422192      0.068794854     -0.043056797      0.037799194      -0.16470179       0.16248746
           -4.716           -4.192            -3.93       -0.2412889      0.058746029      -0.05536367      0.040804632      -0.18724571       0.16345467
           -4.192           -4.192            -3.93      -0.25431955      0.047760449     -0.072333217      0.044677343      -0.21220291       0.16234393
           -3.668           -4.192            -3.93      -0.25732553       0.03801994      -0.10618177      0.049169876      -0.23063307       0.15273955
           -3.144           -4.192            -3.93      -0.25759557      0.028754538      -0.14338073       0.05358471         -0.24877       0.14231114
            -2.62           -4.192            -3.93      -0.24288544      0.023168975      -0.18891039      0.055606432      -0.27716362        0.1392801
           -2.096           -4.192            -3.93      -0.22161359      0.018186254      -0.23231611      0.056481861      -0.30815658       0.14058067
           -1.572           -4.192            -3.93      -0.18327481      0.014771506      -0.27019751      0.054375801      -0.34591034       0.15314773
           -1.048           -4.192            -3.93      -0.13661036      0.010881473      -0.30359575      0.051443759      -0.38274658        0.1698363
           -0.524           -4.192            -3.93     -0.072394371     0.0057857838      -0.32316181      0.047794797      -0.41188174       0.18807232
                0           -4.192            -3.93   -0.00077131961    -2.133043e-05      -0.33001751      0.046367012      -0.42238018       0.19506091
            0.524           -4.192            -3.93       0.07087566    -0.0058261272      -0.32319829      0.047823582      -0.41195539       0.18801525
            1.048           -4.192            -3.93       0.13512841     -0.010898315      -0.30352327      0.051223036      -0.38370234       0.17006493
            1.572           -4.192            -3.93       0.18185771     -0.014782353      -0.27029881      0.054401048       -0.3462688       0.15304416
            2.096           -4.192            -3.93        0.2202889     -0.018188715      -0.23244962       0.05653704      -0.30863136       0.14043403
             2.62           -4.192            -3.93       0.24166371     -0.023167314      -0.18906459      0.055679165      -0.27775815       0.13914953
            3.144           -4.192            -3.93       0.25648084     -0.028750392      -0.14355117      0.053670242      -0.24948558       0.14221939
            3.668           -4.192            -3.93       0.25634733     -0.038040403      -0.10632898      0.049258746      -0.23145224       0.15266348
            4.192           -4.192            -3.93       0.25348124     -0.047810752     -0.072449341      0.044766352      -0.21311575       0.16227864
            4.716           -4.192            -3.93       0.24059772      -0.05884606     -0.055418409      0.040878322      -0.18819889       0.16338056
             5.24           -4.192            -3.93       0.22367387     -0.068951041      -0.04305787      0.037862152      -0.16568328       0.16240707
            5.764           -4.192            -3.93       0.19917139     -0.077311024     -0.039457656      0.036481328       -0.1476717       0.15754066
           -5.764           -3.668            -3.93      -0.22537766      0.083301954     -0.024999842      0.028078495      -0.13549669       0.15520401
            -5.24           -3.668            -3.93       -0.2574088      0.073356815     -0.027151868      0.028153751       -0.1538641       0.15898976
           -4.716           -3.668            -3.93      -0.28160998      0.061748791     -0.038069334      0.029542439      -0.17926936       0.15843365
           -4.192           -3.668            -3.93      -0.30163682      0.049254224     -0.053659927      0.031631354      -0.20842676       0.15556277
           -3.668           -3.668            -3.93      -0.31109583       0.03836583     -0.089472145      0.034943402      -0.23787828        0.1456022
           -3.144           -3.668            -3.93      -0.31747782      0.028063696      -0.12946205      0.038298156      -0.26858255        0.1350981
            -2.62           -3.668            -3.93      -0.30547494      0.022150448      -0.18163522      0.039566264      -0.31549191       0.13270895
           -2.096           -3.668            -3.93       -0.2843802      0.017008564      -0.23222128      0.039960932      -0.36529994       0.13470407
           -1.572           -3.668            -3.93      -0.23963772       0.01387298      -0.27867937      0.038083795      -0.42264736       0.14810248
           -1.048           -3.668            -3.93      -0.18209268      0.010268997      -0.32019728      0.035608016      -0.47828329        0.1658849
           -0.524           -3.668            -3.93     -0.097345412     0.0054841409      -0.34636599      0.032719061      -0.52006143        0.1855071
                0           -3.668            -3.93   -0.00087380526   -2.1716309e-05      -0.35552183      0.031599697      -0.53521955       0.19299921
            0.524           -3.668            -3.93      0.095611513    -0.0055380589      -0.34636256      0.032758448      -0.52014828        0.1854433
            1.048           -3.668            -3.93       0.18041812     -0.010303896       -0.3203783      0.035482455       -0.4789952       0.16609044
            1.572           -3.668            -3.93       0.23805086      -0.01389731       -0.2787444      0.038122967      -0.42304635       0.14796489
            2.096           -3.668            -3.93       0.28290379       -0.0170309      -0.23231307      0.040006198      -0.36584461       0.13453227
             2.62           -3.668            -3.93       0.30413923     -0.022167396      -0.18174821      0.039625701      -0.31615165       0.13255298
            3.144           -3.668            -3.93       0.31629446     -0.028073952      -0.12959412      0.038374864      -0.26934558       0.13497718
            3.668           -3.668            -3.93       0.31007344     -0.038397845     -0.089587212      0.035025958      -0.23872654       0.14549565
            4.192           -3.668            -3.93       0.30077732     -0.049314734     -0.053750373      0.031716082      -0.20935205       0.15546624
            4.716           -3.668            -3.93       0.28092113     -0.061866365     -0.038104586      0.029611882      -0.18022907       0.15832971
             5.24           -3.668            -3.93        0.2568869     -0.073537342     -0.027139237      0.028212508      -0.15484777       0.15888059
            5.764           -3.668            -3.93       0.22501571     -0.083556488     -0.024953038      0.028135186      -0.13648476        0.1550937
           -5.764           -3.144            -3.93      -0.24938904      0.087904923    -0.0087872259      0.020430436      -0.12486523       0.15256877
            -5.24           -3.144            -3.93      -0.28883362      0.076363005     -0.009442661      0.019438924      -0.14349486       0.15510523
           -4.716           -3.144            -3.93      -0.32053888      0.063291185     -0.018677104      0.019501125      -0.17201893       0.15309153
           -4.192           -3.144            -3.93      -0.34811813      0.049403712     -0.032485284      0.020125091      -0.20581804       0.14865202
           -3.668           -3.144            -3.93      -0.36505774      0.037449349     -0.069693923      0.022388496      -0.24737522       0.13852078
           -3.144           -3.144            -3.93      -0.37867618      0.026190449      -0.11189925      0.024788631       -0.2918635       0.12809086
            -2.62           -3.144            -3.93      -0.37078303      0.020077484      -0.17038475      0.025460754      -0.35888696       0.12602715
           -2.096           -3.144            -3.93      -0.35107595      0.014908692      -0.22799218      0.025545824      -0.42929539       0.12841722
           -1.572           -3.144            -3.93      -0.30064112      0.012195662      -0.28331584      0.024103982      -0.50850809       0.14239146
           -1.048           -3.144            -3.93      -0.23213358     0.0090622604      -0.33354247       0.02220539      -0.58540207       0.16103648
           -0.524           -3.144            -3.93      -0.12500332     0.0048621325      -0.36682495      0.020166671      -0.64185399        0.1818472
                0           -3.144            -3.93   -0.00096994208   -2.5770043e-05      -0.37853509       0.01936944      -0.66244245       0.18979365
            0.524           -3.144            -3.93       0.12306571    -0.0049326215      -0.36678395      0.020204611      -0.64195633       0.18177624
            1.048           -3.144            -3.93       0.23027737    -0.0091195405      -0.33387801       0.02220495      -0.58587205       0.16120793
            1.572           -3.144            -3.93       0.29889581     -0.012236763      -0.28333661       0.02414686       -0.5089547       0.14221998
            2.096           -3.144            -3.93       0.34946036     -0.014952892       -0.2280383      0.025580613      -0.42990732       0.12822318
             2.62           -3.144            -3.93       0.36934507     -0.020115687      -0.17045379      0.025507467       -0.3596065       0.12584861
            3.144           -3.144            -3.93       0.37743428     -0.026219156       -0.1119903       0.02485496      -0.29266843       0.12794243
            3.668           -3.144            -3.93        0.3640013      -0.03749676     -0.069775552      0.022462551      -0.24824524       0.13838507
            4.192           -3.144            -3.93        0.3472473     -0.049477674     -0.032550108      0.020203112      -0.20674659       0.14852543
            4.716           -3.144            -3.93       0.31985945     -0.063427225     -0.018693943      0.019565333       -0.1729748       0.15295961
             5.24           -3.144            -3.93       0.28834239     -0.076566815    -0.0094180219      0.019493395      -0.14446937        0.1549698
            5.764           -3.144            -3.93       0.24908002     -0.088187166    -0.0087333284       0.02048282      -0.12584206        0.1524332
           -5.764            -2.62            -3.93      -0.26644355      0.087345354      0.012664506      0.015940618       -0.1189808        0.1496962
            -5.24            -2.62            -3.93      -0.31296799      0.074222855      0.013998785      0.014769442      -0.13833779       0.15105745
           -4.716            -2.62            -3.93      -0.35322759      0.059875224     0.0079092439      0.014441783      -0.17160155        0.1487173
           -4.192            -2.62            -3.93      -0.39014721      0.044874422    -0.0021381611      0.014563826      -0.21227948        0.1444038
           -3.668            -2.62            -3.93      -0.41824761      0.032038469     -0.038018581      0.016054375      -0.26930463       0.13465434
           -3.144            -2.62            -3.93      -0.44319698      0.020008711     -0.079661816      0.017709902      -0.33121705       0.12452821
            -2.62            -2.62            -3.93      -0.44496307      0.014109842      -0.14259499      0.018606622      -0.42328238       0.12116281
           -2.096            -2.62            -3.93      -0.43155694     0.0093359556       -0.2060574      0.019234693      -0.52017862       0.12257028
           -1.572            -2.62            -3.93      -0.37868816     0.0074881171      -0.27089629      0.019164009      -0.62963998       0.13639185
           -1.048            -2.62            -3.93      -0.29935011     0.0054723443      -0.33198154      0.018375654      -0.73707807       0.15522087
           -0.524            -2.62            -3.93      -0.16295712     0.0029395665      -0.37393144      0.017293558      -0.81654274       0.17656197
                0            -2.62            -3.93    -0.0010467239   -4.4907556e-05      -0.38911569      0.016792903      -0.84567147       0.18480995
